1000	16	2200	2200	2200	2200	2200	4248	4248	4248	4248
10000	16	3224	3224	3224	4248	4248	4248	4248	4248	4248
100000	16	3224	3224	3224	4248	4248	4248	6296	6296	6296
1000000	16	4248	4248	4248	4248	4248	8344	8344	8344	8344
10000000	16	6296	6296	6296	8344	8344	8344	8344	8344	8344
100000000	16	6296	6296	6296	8344	8344	8344	8344	8344	8344
