1000	256	96.25	22.0015	277.005	193.888	6231.35	6770.5	1641.59
10000	256	78.2422	18.8113	296.889	236.84	9861.86	8958.95	2568.92
100000	256	110.625	28.3476	360.894	302.451	12262	10663.6	3487.06
1000000	256	169.297	31.1846	431.764	360.076	17750.7	38553.6	4403.84
10000000	256	172.816	34.7686	493.711	429.478	63588.8	64096.6	5337.17
100000000	256	307.273	36.6978	1173.48	1091.56	50067.5	68924	6251.19
