1000	256	729.207	59.0253	1108.61	42.4051	358.992	421.539	4772
10000	256	161.562	88.0118	3836.99	75.2143	659.027	1021.12	12040
100000	256	505.367	89.3145	56676.9	119.378	1919.36	2089.91	23452
1000000	256	970.172	93.9178	7238.63	173.059	1698.14	16805.3	33708
10000000	256	1229.97	102.099	14872.3	221.239	2483.3	3580.52	48096
100000000	256	1248.31	106.396	17509	280.486	15200.1	52221.8	60692
