1000	256	79.8047	22.603	267.812	180.848	8709.73	5999.15	1649.98
10000	256	71.9922	18.8365	305.82	262.291	9697.56	8955.21	2561.94
100000	256	109.219	21.4364	372.93	295.94	12010.4	11147.8	3485.23
1000000	256	165.949	29.9271	450.467	1081.63	30134.6	14026.3	4411.72
10000000	256	233.324	34.5506	530.232	440.695	32441.2	29529.2	5324.05
100000000	256	350.742	37.1512	1794.1	1106.46	26751.4	45562.1	6245.89
