1194106	10	664	664	664	1176	1176	1176	3224	3224	3224
1246974	10	664	664	664	1176	1176	1176	3224	3224	3224
1302182	10	664	664	664	1176	1176	1176	3224	3224	3224
1359835	10	664	664	664	1176	1176	1176	3224	3224	3224
1420040	10	664	664	664	1176	1176	1176	3224	3224	3224
1482910	10	664	664	664	1176	1176	1176	3224	3224	3224
1548564	10	664	664	664	1176	1176	1176	3224	3224	3224
1617125	10	664	664	664	1176	1176	1176	3224	3224	3224
1688722	10	664	664	664	1176	1176	1176	3224	3224	3224
1763488	10	664	664	664	1176	1176	1176	3224	3224	3224
1841564	10	664	664	664	1176	1176	1176	3224	3224	3224
1923097	10	664	664	664	1176	1176	1176	3224	3224	3224
2008240	10	664	664	664	1176	1176	1176	3224	3224	3224
2097152	10	664	664	664	1176	1176	1176	3224	3224	3224
2190001	10	664	664	664	1176	1176	1176	3224	3224	3224
2286960	10	664	664	664	1176	1176	1176	3224	3224	3224
2388213	10	664	664	664	1176	1176	1176	3224	3224	3224
2493948	10	664	664	664	1176	1176	1176	3224	3224	3224
2604365	10	664	664	664	1176	1176	1176	3224	3224	3224
2719670	10	664	664	664	1176	1176	1176	3224	3224	3224
2840080	10	664	664	664	1176	1176	1176	3224	3224	3224
2965821	10	664	664	664	1176	1176	1176	3224	3224	3224
3097129	10	664	664	664	1176	1176	1176	3224	3224	3224
3234251	10	664	664	664	1176	1176	1176	3224	3224	3224
3377443	10	664	664	664	1176	1176	1176	3224	3224	3224
3526975	10	664	664	664	1176	1176	1176	3224	3224	3224
3683128	10	664	664	664	1176	1176	1176	3224	3224	3224
3846194	10	664	664	664	1176	1176	1176	3224	3224	3224
4016479	10	664	664	664	1176	1176	1176	3224	3224	3224
4194304	10	664	664	664	1176	1176	1176	3224	3224	3224
4380002	10	664	664	664	1176	1176	1176	3224	3224	3224
4573921	10	664	664	664	1176	1176	1176	3224	3224	3224
4776426	10	664	664	664	1176	1176	1176	3224	3224	3224
4987896	10	664	664	664	1176	1176	1176	3224	3224	3224
5208729	10	664	664	664	1176	1176	1176	3224	3224	3224
5439339	10	664	664	664	1176	1176	1176	3224	3224	3224
5680159	10	664	664	664	1176	1176	1176	3224	3224	3224
5931642	10	664	664	664	1176	1176	1176	3224	3224	3224
6194258	10	664	664	664	1176	1176	1176	3224	3224	3224
6468501	10	664	664	664	1176	1176	1176	3224	3224	3224
6754886	10	664	664	664	1176	1176	1176	3224	3224	3224
7053950	10	664	664	664	1176	1176	1176	3224	3224	3224
7366255	10	664	664	664	1176	1176	1176	3224	3224	3224
7692387	10	664	664	664	1176	1176	1176	3224	3224	3224
8032959	10	664	664	664	1176	1176	1176	3224	3224	3224
8388608	10	664	664	664	1176	1176	1176	3224	3224	3224
8760003	10	664	664	664	1176	1176	1176	3224	3224	3224
9147842	10	664	664	664	1176	1176	1176	3224	3224	3224
9552851	10	664	664	664	1176	1176	1176	3224	3224	3224
9975792	10	664	664	664	1176	1176	1176	3224	3224	3224
10417458	10	664	664	664	1176	1176	1176	3224	3224	3224
10878679	10	664	664	664	1176	1176	1176	3224	3224	3224
11360319	10	664	664	664	1176	1176	1176	3224	3224	3224
11863283	10	664	664	664	1176	1176	1176	3224	3224	3224
12388516	10	664	664	664	1176	1176	1176	3224	3224	3224
12937002	10	664	664	664	1176	1176	1176	3224	3224	3224
13509772	10	664	664	664	1176	1176	1176	3224	3224	3224
14107901	10	664	664	664	1176	1176	1176	3224	3224	3224
14732511	10	664	664	664	1176	1176	1176	3224	3224	3224
15384775	10	664	664	664	1176	1176	1176	3224	3224	3224
16065917	10	664	664	664	1176	1176	1176	3224	3224	3224
16777216	10	664	664	664	1176	1176	1176	3224	3224	3224
17520007	10	664	664	664	1176	1176	1176	3224	3224	3224
18295684	10	664	664	664	1176	1176	1176	3224	3224	3224
19105703	10	664	664	664	1176	1176	1176	3224	3224	3224
19951585	10	664	664	664	1176	1176	1176	3224	3224	3224
20834917	10	664	664	664	1176	1176	1176	3224	3224	3224
21757357	10	664	664	664	1176	1176	1176	3224	3224	3224
22720638	10	664	664	664	1176	1176	1176	3224	3224	3224
23726566	10	664	664	664	1176	1176	1176	3224	3224	3224
24777031	10	664	664	664	1176	1176	1176	3224	3224	3224
25874004	10	664	664	664	1176	1176	1176	3224	3224	3224
27019544	10	664	664	664	1176	1176	1176	3224	3224	3224
28215802	10	664	664	664	1176	1176	1176	3224	3224	3224
29465022	10	664	664	664	1176	1176	1176	3224	3224	3224
30769550	10	664	664	664	1176	1176	1176	3224	3224	3224
32131834	10	664	664	664	1176	1176	1176	3224	3224	3224
33554432	10	664	664	664	1176	1176	1176	3224	3224	3224
35040014	10	664	664	664	1176	1176	1176	3224	3224	3224
36591368	10	664	664	664	1176	1176	1176	3224	3224	3224
38211406	10	664	664	664	1176	1176	1176	3224	3224	3224
39903169	10	664	664	664	1176	1176	1176	3224	3224	3224
41669834	10	664	664	664	1176	1176	1176	3224	3224	3224
43514715	10	664	664	664	1176	1176	1176	3224	3224	3224
45441276	10	664	664	664	1176	1176	1176	3224	3224	3224
47453133	10	664	664	664	1176	1176	1176	3224	3224	3224
49554062	10	664	664	664	1176	1176	1176	3224	3224	3224
51748008	10	664	664	664	1176	1176	1176	3224	3224	3224
54039088	10	664	664	664	1176	1176	1176	3224	3224	3224
