128	7948	34.1588	15.8383	987.431
134	7792	36.2369	15.2428	1012.23
140	7645	37.4661	16.1452	1036.78
146	7506	34.6258	14.7236	1061.54
152	7376	40.0735	15.2396	1083.89
159	7233	34.4695	14.3662	1109.79
166	7099	34.6481	14.0106	1133.14
173	6972	41.8045	14.8054	1158.21
181	6837	34.6064	13.9433	1183.07
189	6709	35.045	13.8844	1210.69
197	6590	34.2398	13.2335	1234.32
206	6463	37.3248	14.2198	1258.16
215	6344	42.2308	15.3432	1284.78
225	6220	42.2791	13.7566	1311.99
235	6103	36.1357	13.0308	1338.73
245	5993	35.1832	12.6702	1362.9
256	5880	37.0243	13.4236	1388.09
267	5773	36.2969	12.7669	1416.1
279	5664	35.1163	12.1504	1438.7
292	5553	42.6263	12.0659	1468.44
304	5457	34.969	12.3115	1490.46
318	5351	35.7858	11.771	1517.77
332	5252	34.6927	11.7919	1544.51
347	5152	34.7601	11.4768	1570.34
362	5058	36.3486	11.7662	1595.37
378	4963	35.8793	11.14	1623.01
395	4869	43.8084	11.3682	1648.44
412	4781	35.864	11.3461	1672.89
431	4688	36.144	11.2698	1700.58
450	4601	45.4121	11.522	1724.98
470	4515	35.371	10.8299	1750.27
490	4434	36.2713	10.9868	1777.78
512	4350	34.5952	10.7873	1803.81
535	4268	35.865	10.5933	1832.01
558	4190	47.179	11.418	1855.27
583	4111	41.6042	10.8199	1881.84
609	4034	34.2328	9.93408	1909.07
636	3959	34.8914	10.13	1932.89
664	3885	35.7236	10.1552	1960.17
693	3813	33.7663	9.8986	1984.37
724	3742	37.3164	9.79729	2012.44
756	3672	34.28	9.97027	2037.06
790	3602	34.7848	9.61427	2062.86
825	3535	38.1878	9.76668	2091.07
861	3470	35.4378	9.88791	2116.16
899	3405	34.4449	9.398	2140.8
939	3342	33.4913	9.37917	2168.12
981	3279	33.9091	9.43308	2194.47
1024	3218	34.0833	9.38408	2220.65
1069	3158	65.3018	9.65444	2244.77
1117	3099	40.0184	10.5331	2272.25
1166	3041	39.8366	9.98852	2298.66
1218	2984	37.374	9.69473	2323.23
1272	2928	35.9836	9.50646	2348.09
1328	2874	36.2985	9.50651	2375.05
1387	2820	34.7876	9.18678	2401.4
1448	2768	36.2113	9.38098	2426.59
1512	2716	36.6101	9.2798	2454.1
1579	2666	36.0683	9.3333	2477.79
1649	2616	50.4018	9.23715	2503.47
1722	2567	37.3093	9.18871	2529.39
1798	2519	37.0675	9.23896	2555.32
1878	2472	35.6104	9.13616	2583.7
1961	2426	40.9786	9.01408	2610.16
2048	2381	35.3969	9.01833	2632.04
2139	2336	34.247	8.97538	2659.53
2233	2293	33.8596	8.56335	2685.79
2332	2250	35.3796	8.81175	2711.79
2435	2208	34.7985	8.57296	2739.55
2543	2167	33.2626	8.51389	2767.13
2656	2126	34.5945	8.63795	2788.75
2774	2086	35.3054	8.5561	2816.78
2896	2048	34.4023	8.54959	2842.01
3025	2009	35.5938	8.57414	2866.92
3158	1972	33.926	8.86307	2894.42
3298	1935	35.9096	8.58135	2921.3
3444	1899	37.3133	8.8178	2944.92
3597	1863	35.3247	8.81982	2972.57
3756	1829	36.8589	8.81068	2998.44
3922	1795	37.0975	8.73046	3026.34
4096	1761	37.0335	8.73818	3053.66
4277	1728	34.8154	8.52186	3077.67
4467	1696	38.8986	8.85359	3103.69
4664	1664	37.1881	8.67397	3126.8
4871	1633	37.9608	8.80698	3155.02
5087	1603	36.1472	8.52506	3179.38
5312	1573	36.588	8.60025	3204.07
5547	1543	35.4264	8.39812	3235.25
5793	1515	37.2587	8.34769	3259.8
6049	1486	37.6191	8.45041	3288.31
6317	1459	36.5497	8.4669	3308.14
6597	1431	36.8092	8.34288	3337.39
6889	1405	43.9722	9.11319	3365.49
7194	1378	41.5675	8.78929	3389.82
7512	1353	39.5632	8.72624	3419.12
7845	1327	40.4853	8.63101	3441.62
8192	1303	57.5641	8.76265	3463.75
8555	1278	39.8161	8.58553	3492.98
8933	1255	36.145	8.28949	3518.86
