1	0	0	0	0	0
2	0	0	0	0	0
3	0	0	0	0	0
4	0	0	0	0	0
5	0	0	0	0	0
6	0	0	0	0	0
7	0	0	0	0	0
8	0	0	0	0	0
9	0	0	0	0	0
10	0	0	0	0	0
11	0	0	0	0	0
12	0	0	0	0	0
13	0	0	0	0	0
15	0	0	0	0	0
16	0	0	0	0	0
17	0	0	0	0	0
19	0	0	0	0	0
21	0	0	0	0	0
23	0	0	0	0	0
25	0	0	0	0	0
27	0	0	0	0	0
29	0	0	0	0	0
32	0	0	0	0	0
35	0	0	0	0	0
38	0	0	0	0	0
41	0	0	0	0	0
45	0	0	0	0	0
49	0	0	0	0	0
54	0	0	0	0	0
59	0	0	0	0	0
64	0	0	0	0	0
70	0	0	0	0	0
76	0	0	0	0	0
83	0	0	0	0	0
91	0	0	0	0	0
99	0	0	0	0	0
108	0	0	0	0	0
117	0	0	0	0	0
128	0	0	0	0	0
140	0	0	0	0	0
152	0	0	0	0	0
166	0	0	0	0	0
181	0	0	0	0	0
197	0	0	0	0	0
215	0	0	0	0	0
235	0	0	0	0	0
256	0.390625	0.390625	0	0	0
279	0.358423	0.358423	0	0	0
304	0.328947	0.328947	0	0	0
332	0.301205	0.301205	0	0	0
362	0.276243	0.276243	0	0	0
395	0.253165	0.253165	0	0	0
431	0.232019	0.232019	0	0	0
470	0.212766	0.212766	0	0	0
512	0.195312	0.195312	0.195312	0	0
558	0.179211	0.179211	0.179211	0	0
609	0.164204	0.164204	0.164204	0	0
664	0.301205	0.301205	0.301205	0	0
724	0.552486	0.552486	0.276243	0	0
790	0.506329	0.506329	0.253165	0	0
861	0.464576	0.464576	0.232288	0	0
939	0.425985	0.425985	0.212993	0	0
1024	0.390625	0.390625	0.195312	0	0
1117	0.358102	0.358102	0.179051	0	0
1218	0.410509	0.328407	0.246305	0	0
1328	0.301205	0.301205	0.225904	0	0
1448	0.414365	0.414365	0.276243	0	0
1579	0.569981	0.633312	0.316656	0	0
1722	0.522648	0.522648	0.29036	0	0
1878	0.479233	0.479233	0.266241	0	0
2048	0.537109	0.488281	0.244141	0	0
2233	0.447828	0.447828	0.223914	0	0
2435	0.36961	0.410678	0.246407	0	0
2656	0.489458	0.451807	0.225904	0	0
2896	0.448895	0.448895	0.241713	0	0
3158	0.411653	0.379987	0.221659	0	0
3444	0.406504	0.377468	0.232288	0	0
3756	0.372737	0.372737	0.239617	0	0
4096	0.585938	0.537109	0.292969	0.0244141	0
4467	0.537273	0.514887	0.268637	0.0223864	0
4871	0.533771	0.513242	0.246356	0.0205297	0
5312	0.414157	0.451807	0.301205	0.0188253	0
5793	0.448818	0.46608	0.293458	0.0345244	0
6317	0.50657	0.427418	0.348267	0.0474909	0
6889	0.49354	0.435477	0.377413	0.0435477	0
7512	0.412673	0.425985	0.332801	0.0399361	0
8192	0.439453	0.439453	0.32959	0.0366211	0
8933	0.548528	0.458972	0.324639	0.0447778	0
9742	0.390064	0.502977	0.328475	0.0410593	0
10624	0.451807	0.442395	0.301205	0.0376506	0
11585	0.448856	0.535175	0.319379	0.0345274	0
12634	0.482824	0.514485	0.332436	0.0316606	0
13777	0.413733	0.493576	0.326631	0.0290339	0
15024	0.406017	0.425985	0.306177	0.0332801	0
16384	0.415039	0.469971	0.286865	0.0305176	0
17867	0.45335	0.414171	0.302233	0.0335815	0
19484	0.343872	0.579963	0.287415	0.0307945	0
21247	0.39535	0.51772	0.320045	0.0282393	0
23170	0.509279	0.44454	0.340958	0.0345274	0
25268	0.482824	0.534273	0.344309	0.0316606	0
27554	0.482689	0.500835	0.344778	0.0362924	0
30048	0.469249	0.472577	0.326145	0.0366081	0
32768	0.421143	0.463867	0.335693	0.0396729	0
35734	0.461745	0.41697	0.293838	0.0363799	0
38968	0.343872	0.597927	0.29768	0.0384931	0
42495	0.397694	0.515355	0.352983	0.0400047	0.00235322
46341	0.448847	0.509268	0.35174	0.0366846	0.00647375
50535	0.526368	0.538241	0.362125	0.0375977	0.00593648
55109	0.479051	0.517157	0.355659	0.0381063	0.00544376
60097	0.464249	0.489209	0.361083	0.0366075	0.00665591
65536	0.415039	0.428772	0.328064	0.038147	0.00610352
71468	0.477137	0.47154	0.330218	0.0419768	0.00699614
77936	0.647968	0.361835	0.3721	0.0423424	0.00641552
84990	0.524768	0.582421	0.341217	0.0400047	0.00705965
92682	0.44561	0.477978	0.381951	0.0410004	0.00647375
101070	0.526368	0.462056	0.341348	0.0395765	0.00692589
110218	0.509899	0.441852	0.355659	0.0381063	0.00725834
120194	0.453434	0.437626	0.339451	0.0424314	0.00748789
131072	0.49057	0.476837	0.315857	0.0411987	0.00839233
142935	0.462448	0.451954	0.358904	0.0426767	0.00979466
155872	0.410593	0.539545	0.311153	0.0461917	0.00962328
169979	0.546538	0.603604	0.364163	0.0423582	0.00882462
185364	0.536782	0.535703	0.32153	0.0431583	0.00971062
202141	0.553574	0.564952	0.332936	0.0415552	0.00890468
220436	0.509445	0.488124	0.34704	0.0426428	0.00861928
240387	0.517499	0.485467	0.331965	0.0424316	0.00915191
262144	0.513458	0.469971	0.315094	0.0431061	0.00762939
285870	0.4593	0.430615	0.328471	0.0472243	0.00874523
311744	0.366968	0.579963	0.326229	0.0477956	0.00834018
339959	0.469174	0.465056	0.340923	0.0467703	0.00882459
370728	0.488768	0.534354	0.355517	0.0461255	0.00809219
404281	0.544671	0.538239	0.347036	0.0422973	0.0089047
440872	0.476556	0.497423	0.324584	0.0458183	0.00839246
480774	0.492123	0.497115	0.319277	0.0451356	0.00915191
524288	0.499153	0.421715	0.344849	0.0432968	0.0087738
571740	0.456501	0.445132	0.318327	0.0442509	0.00944485
623487	0.407226	0.552538	0.326871	0.0433048	0.00994407
679917	0.54389	0.583454	0.333129	0.0464763	0.0104425
741455	0.562812	0.522082	0.339333	0.0431584	0.00998038
808563	0.522285	0.581525	0.382283	0.0488521	0.0101414
881744	0.489938	0.480865	0.379929	0.0421891	0.00929975
961548	0.467579	0.472883	0.340597	0.0461755	0.00956791
1048576	0.470924	0.442982	0.326443	0.0495911	0.00905991
1143480	0.462448	0.41295	0.328121	0.0425018	0.0093574
1246974	0.378516	0.535697	0.331843	0.0397763	0.00866097
1359835	0.508591	0.504988	0.357249	0.0439024	0.00889814
1482910	0.505088	0.490185	0.358215	0.0441699	0.00815963
1617125	0.525129	0.61665	0.383025	0.04508	0.00766793
1763488	0.509728	0.409019	0.340008	0.0447409	0.00810893
1923097	0.467423	0.437367	0.316417	0.0438355	0.00899591
2097152	0.447607	0.45085	0.345564	0.0457764	0.00882149
2286960	0.462492	0.481381	0.345961	0.0446444	0.00822052
2493948	0.396039	0.548809	0.368051	0.0479962	0.00830009
2719670	0.524917	0.478771	0.34438	0.0462556	0.00783183
2965821	0.519586	0.470662	0.343885	0.0472045	0.00778874
3234251	0.535704	0.479987	0.364103	0.0440906	0.00865734
3526975	0.506326	0.568277	0.327164	0.0447409	0.00915799
3846194	0.544304	0.455541	0.415294	0.0432895	0.0092039
4194304	0.414085	0.459003	0.364614	0.0442743	0.00910759
4573921	0.440279	0.424909	0.401581	0.0437917	0.00857033
4987896	0.378196	0.567654	0.341827	0.044207	0.00910203
5439339	0.525192	0.486475	0.321841	0.0511275	0.0090636
5931642	0.519704	0.474169	0.356006	0.0466987	0.00881712
6468501	0.520337	0.575744	0.434552	0.0481874	0.00876555
7053950	0.489839	0.501067	0.384069	0.050213	0.00876105
7692387	0.51967	0.470413	0.352127	0.0495945	0.00907391
8388608	0.511706	0.471139	0.363672	0.0472546	0.00795126
