1	100	100	100	100	100
2	50	50	50	50	50
3	33.3333	33.3333	33.3333	33.3333	33.3333
4	25	25	25	25	25
5	20	20	20	20	20
6	16.6667	16.6667	16.6667	16.6667	16.6667
7	14.2857	14.2857	14.2857	14.2857	14.2857
8	12.5	12.5	12.5	12.5	12.5
9	11.1111	11.1111	11.1111	11.1111	11.1111
10	10	10	10	10	10
11	9.09091	9.09091	9.09091	9.09091	9.09091
12	8.33333	8.33333	8.33333	8.33333	8.33333
13	7.69231	7.69231	7.69231	7.69231	7.69231
15	6.66667	6.66667	6.66667	6.66667	6.66667
16	6.25	6.25	6.25	6.25	6.25
17	5.88235	5.88235	5.88235	5.88235	5.88235
19	5.26316	5.26316	5.26316	5.26316	5.26316
21	4.7619	4.7619	4.7619	4.7619	4.7619
23	4.34783	4.34783	4.34783	4.34783	4.34783
25	4	4	4	4	4
27	3.7037	3.7037	3.7037	3.7037	3.7037
29	3.44828	3.44828	3.44828	3.44828	3.44828
32	3.125	3.125	3.125	3.125	3.125
35	2.85714	2.85714	2.85714	2.85714	2.85714
38	2.63158	2.63158	2.63158	2.63158	2.63158
41	2.43902	2.43902	2.43902	2.43902	2.43902
45	2.22222	2.22222	2.22222	2.22222	2.22222
49	2.04082	2.04082	2.04082	2.04082	2.04082
54	1.85185	1.85185	1.85185	1.85185	1.85185
59	1.69492	1.69492	1.69492	1.69492	1.69492
64	1.5625	1.5625	1.5625	1.5625	1.5625
70	1.42857	1.42857	1.42857	1.42857	1.42857
76	1.31579	1.31579	1.31579	1.31579	1.31579
83	1.20482	1.20482	1.20482	1.20482	1.20482
91	1.0989	1.0989	1.0989	1.0989	1.0989
99	1.0101	1.0101	1.0101	1.0101	1.0101
108	0.925926	0.925926	0.925926	0.925926	0.925926
117	0.854701	0.854701	0.854701	0.854701	0.854701
128	0.78125	0.78125	0.78125	0.78125	0.78125
140	0.714286	0.714286	0.714286	0.714286	0.714286
152	0.657895	0.657895	0.657895	0.657895	0.657895
166	0.60241	0.60241	0.60241	0.60241	0.60241
181	0.552486	0.552486	0.552486	0.552486	0.552486
197	0.507614	0.507614	0.507614	0.507614	0.507614
215	0.465116	0.465116	0.465116	0.465116	0.465116
235	0.425532	0.425532	0.425532	0.425532	0.425532
256	0.390625	0.390625	0.390625	0.78125	0.78125
279	0.358423	0.358423	0.358423	0.716846	0.716846
304	0.328947	0.328947	0.328947	0.657895	0.657895
332	0.301205	0.301205	0.301205	0.60241	0.60241
362	0.276243	0.276243	0.276243	0.552486	0.552486
395	0.253165	0.253165	0.253165	0.506329	0.506329
431	0.232019	0.232019	0.232019	0.464037	0.464037
470	0.212766	0.212766	0.212766	0.425532	0.425532
512	0.195312	0.195312	0.390625	0.390625	0.390625
558	0.179211	0.179211	0.358423	0.358423	0.358423
609	0.164204	0.164204	0.328407	0.328407	0.328407
664	0.150602	0.150602	0.451807	0.451807	0.451807
724	0.138122	0.138122	0.414365	0.690608	0.690608
790	0.126582	0.126582	0.379747	0.632911	0.632911
