939	3342	41.9428	5.26213	1400
981	3279	43.4834	5.26709	1400
1024	3218	45.8754	5.27223	1408
1069	3158	47.4313	5.32316	1408
1117	3099	88.7709	5.3111	1408
1166	3041	90.143	5.39157	1424
1218	2984	86.0137	5.57177	1408
1272	2928	83.5512	5.37986	1416
1328	2874	69.3733	5.37207	1424
1387	2820	71.072	5.59952	1424
1448	2768	62.8717	5.37653	1424
1512	2716	65.4378	5.30445	1432
1579	2666	76.8106	5.33043	1424
1649	2616	71.8238	52.4343	1487.31
1722	2567	55.4686	50.1569	1540.43
1798	2519	55.1858	48.2807	1543.4
1878	2472	56.0453	46.5652	1536.56
1961	2426	65.8763	44.824	1540.9
2048	2381	66.6388	43.5635	1541.86
2139	2336	54.268	41.5874	1545.13
2233	2293	60.6542	40.0151	1548.74
2332	2250	67.9711	38.6454	1552.45
2435	2208	51.389	37.2108	1546.97
2543	2167	54.8491	35.5509	1551.14
2656	2126	59.2667	34.4592	1553.39
2774	2086	59.9324	33.1359	1557.55
2896	2048	66.249	32.2195	1562.09
3025	2009	74.6939	31.0047	1558.7
3158	1972	66.4772	30.0936	1557.31
3298	1935	82.9731	56.1367	1580.19
3444	1899	77.2285	53.0856	1612.6
3597	1863	80.9673	50.5488	1622.44
3756	1829	69.4314	48.3983	1631.07
3922	1795	58.8903	46.7223	1637.53
4096	1761	86.1846	45.3803	1643.45
4277	1728	88.1701	42.8641	1649.71
4467	1696	62.0879	41.3102	1644.95
4664	1664	85.5931	40.3396	1645.69
4871	1633	69.507	38.6796	1648.24
5087	1603	52.4573	53.9435	1679.73
5312	1573	91.5016	51.9391	1691.07
5547	1543	71.0642	50.7075	1698.48
5793	1515	71.9122	47.9343	1705.4
6049	1486	56.7873	46.1427	1711.25
6317	1459	90.329	44.4609	1704.28
6597	1431	71.7715	56.9763	1713.65
6889	1405	49.4406	53.8631	1732.51
7194	1378	78.6909	52.4685	1740.81
7512	1353	71.2602	49.7904	1747.36
7845	1327	61.3911	47.8944	1750.85
8192	1303	80.1335	46.6726	1753.09
8555	1278	75.3772	55.1509	1772.63
8933	1255	74.0614	53.0946	1781.08
9329	1231	100.298	52.5185	1774.93
9742	1208	59.7839	48.7602	1778.52
10173	1186	63.5143	55.5158	1794.17
10624	1163	88.1737	53.8646	1805.01
11094	1142	91.6349	51.4113	1809.18
11585	1120	83.7045	57.0707	1815.49
12098	1099	83.5942	55.364	1825.78
12634	1079	67.3216	52.7548	1830.7
13193	1059	67.8102	57.8253	1836.67
13777	1039	53.9461	55.1778	1841.29
14387	1020	91.1676	53.4173	1844.12
15024	1001	92.6543	56.9305	1856.72
15689	982	71.6161	55.0896	1863.53
16384	964	394.592	52.622	1865.89
17109	946	400.844	56.1958	1877.9
17867	928	294.831	54.5791	1882.37
18658	911	304.486	56.8774	1891.57
19484	894	220.877	54.2857	1896.19
20347	877	368.719	56.7337	1907.3
21247	861	187.653	54.3278	1912.7
22188	845	452.292	56.506	1913.33
23170	829	262.896	58.1223	1915.81
24196	813	368.48	56.0431	1926.29
25268	798	273.39	57.221	1934.03
26386	783	379.943	58.3954	1941.99
27554	769	231.802	56.0178	1947.72
28774	754	393.497	57.2802	1955.63
30048	740	298.089	57.3972	1962.54
31379	726	264.974	57.902	1965.98
32768	713	290.498	55.5476	1973.72
34219	699	316.406	56.062	1980.01
35734	686	314.211	56.5983	1986.18
37316	674	222.901	56.5613	1987.1
38968	661	240.622	56.6962	1994.94
40693	649	403.193	57.0278	2000.02
42495	637	337.699	57.6209	2008.9
44376	625	283.618	58.3498	2015.91
46341	613	230.401	57.9489	2018.98
48393	602	613.731	57.5456	2027.92
50535	590	433.207	57.5667	2032.23
52773	579	341.454	59.7231	2039.77
55109	568	327.086	57.7022	2046.24
57549	558	360.129	58.7078	2053.48
60097	547	312.207	57.9884	2059.6
62757	537	377.421	58.3335	2066.95
65536	527	247.465	57.3963	2072.56
68438	517	474.534	57.6632	2068.5
71468	508	439.516	58.1719	2074.27
74632	498	506.88	58.2759	2082.44
77936	489	410.607	59.2303	2089.23
81386	480	517.102	57.9984	2094.9
84990	471	287.335	57.8632	2101.38
88752	462	431.725	58.6317	2108.55
92682	453	482.934	59.0303	2114.35
96785	445	379.036	58.829	2119.21
101070	437	540.03	58.2367	2128
105545	428	552.042	58.5176	2130.69
110218	420	439.179	58.7009	2139.37
115098	413	389.523	58.7709	2141.89
