1000	16	4248	4248	4248	4248	4248	8344	8344	8344	8344
10000	16	5272	5272	5272	6296	8344	8344	8344	8344	8344
100000	16	6296	6296	6296	6296	8344	8344	10392	10392	10392
1000000	16	8344	8344	8344	8344	8344	12440	12440	12440	12440
10000000	16	8344	8344	8344	8344	8344	12440	16536	16536	16536
100000000	16	8344	8344	8344	12440	16536	16536	16536	16536	16536
