1000	16	4248	4248	4248	4248	6296	8344	8344	8344	8344
10000	16	6296	6296	6296	6296	8344	8344	8344	8344	8344
100000	16	6296	6296	6296	7320	8344	8344	12440	12440	12440
1000000	16	7320	7320	7320	8344	8344	12440	12440	12440	12440
10000000	16	8344	8344	8344	8344	8344	12440	14488	14488	14488
100000000	16	8344	8344	8344	8344	16536	16536	16536	16536	16536
