1	0	0	0	0	0
2	0	0	0	81.1156	81.1156
3	0	0	0	12.8043	12.8043
4	0	0	0	4.54408	4.54408
5	0	0	0	2.13333	2.13333
6	0	0	0	1.68025	1.68025
7	0	0	0	1.02879	1.02879
8	0	0	0	0.86575	0.86575
9	0	0	0	0.755467	0.755467
10	0	0	0	0.566505	0.566505
11	0	0	0	0.581392	0.581392
12	0	0	0	0.465597	0.465597
13	0	0	0	0.517039	0.517039
15	0	0	0	0.428411	0.428411
16	0	0	0	0.397601	0.397601
17	0	0	0	0.318802	0.318802
19	0	0	0	0.296408	0.296408
21	0	0	0	0	0.268866
23	0	0	0	0.257897	0.204986
25	0	0	0	0.201247	0.18964
27	0	0	0	0.222661	0.190031
29	0	0	0	0.171174	0.173431
32	0	0	0	0.187674	0.147529
35	0	0	0	0.131788	0.146304
38	0	0	0	0.122794	0.131409
41	0	0	0	0	0.131443
45	0	0	0	0.109505	0.110485
49	0	0	0	0.0993229	0.11178
54	0	0	0	0.0890199	0.0955215
59	0	0	0	0.103571	0.077813
64	0	0	0	0.0899348	0.059843
70	0	0	0	0.06904	0.0657751
76	0	0	0	0.0734679	0.0643451
83	0	0	0	0.063632	0.0595262
91	0	0	0	0.0577791	0.0483083
99	0	0	0	0.0504127	0.052772
108	0	0	0	0.0429878	0.0512691
117	0	0	0	0.0420165	0.0392508
128	0	0	0	0.0393963	0.0369381
140	0	0	0	0	0.0369018
152	0	0	0	0.0305662	0.034132
166	0	0	0	0.0287875	0.0282574
181	0	0	0	0.0235111	0.0308615
197	0	0	0	0.0292649	0.0306765
215	0	0	0	0.0263195	0.0230415
235	0	0	0	0.0268073	0.0197498
256	0	0	0	0.022989	0.0202016
279	0	0	0	0.0189394	0.0200384
304	0	0	0	0.0193445	0.0180679
332	0	0	0	0.0174482	0.0174234
362	0	0	0	0.0152915	0.0142644
395	0	0	0.0218418	0.0162905	0.0154231
431	0	0	0.0204352	0.0123039	0.0116202
470	0	0	0.0173363	0.0119143	0.0107516
512	0	0	0.018349	0.0117602	0.0129889
558	0	0	0.0202935	0.0155598	0.0104671
609	0	0	0.0158298	0.0136231	0.0103747
664	0	0	0.0146596	0.0118447	0.00978192
724	0	0	0.0123648	0.0113735	0.0103121
790	0	0	0.0134432	0.00935427	0.0101468
861	0	0	0.0110038	0.00829614	0.00931269
939	0	0	0.0120562	0.00842347	0.00798021
1024	0	0	0.0113164	0.00841569	0.00726807
1117	0	0	0.0112718	0.00795852	0.0091325
1218	0	0	0.0124352	0.00918679	0.00876343
1328	0	0	0.0117825	0.00922237	0.00944009
1448	0	0	0.00963544	0.00921428	0.00829572
1579	0	0	0.0093534	0.00905575	0.00941087
1722	0	0	0.00922623	0.00801819	0.00807169
1878	0	0	0.0105769	0.00775427	0.00781394
2048	0	0	0.0089324	0.00871609	0.00753703
2233	0	0	0.00912555	0.00788292	0.00770125
2435	0	0	0.00824478	0.00712083	0.00675605
2656	0	0	0.00828851	0.00581376	0.00626901
2896	0	0	0.00856445	0.00684322	0.00593154
3158	0	0.0280671	0.00981181	0.00836564	0.00963052
3444	0	0.0222351	0.00923169	0.00844426	0.00660281
3756	0	0.0180776	0.00790517	0.00736851	0.0077385
4096	0	0.0149812	0.00982155	0.00731825	0.00681052
4467	0	0.0190654	0.0085644	0.00756726	0.00760283
4871	0	0.0209847	0.00967906	0.00761674	0.00680976
5312	0	0.0184677	0.00890357	0.0070299	0.00634483
5793	0	0.0180311	0.00812187	0.0065718	0.00600556
6317	0	0.019749	0.00866149	0.00649101	0.00740653
6889	0	0.0178233	0.00961276	0.00797918	0.00773059
7512	0	0.0165741	0.00804358	0.00741611	0.00783868
8192	0	0.0158668	0.00792301	0.00680224	0.00627153
8933	0	0.0135466	0.00862243	0.00644376	0.00594957
9742	0	0.01438	0.00863266	0.00711964	0.00676602
10624	0	0.0122382	0.0107647	0.00661745	0.00699888
11585	0	0.0115292	0.00927678	0.0064458	0.00581575
12634	0	0.0112093	0.00887528	0.00572383	0.00557996
13777	0	0.0112077	0.00832264	0.00590992	0.00562221
15024	0	0.011512	0.00776262	0.00680428	0.00683522
16384	0	0.0109044	0.00837598	0.00622823	0.006315
17867	0	0.0114814	0.00898738	0.00650717	0.00637058
19484	0	0.0105021	0.00891587	0.00712023	0.00657142
21247	0	0.0102104	0.00940537	0.00709534	0.006854
23170	0	0.0103647	0.00929747	0.00587041	0.00583017
25268	0	0.0111671	0.00919333	0.006462	0.00580313
27554	0	0.0111971	0.00912348	0.00622781	0.0058503
30048	0	0.0107182	0.0089008	0.00757648	0.00724323
32768	0	0.0108108	0.00870887	0.0072799	0.00632764
35734	0.0115757	0.0117523	0.00905361	0.00777642	0.00737686
38968	0.0122684	0.010104	0.00911243	0.00740264	0.00734362
42495	0.011546	0.00966829	0.00863807	0.00657187	0.00571286
46341	0.0125762	0.0102824	0.00790645	0.00676315	0.00580788
50535	0.0122569	0.00988264	0.00811731	0.00619745	0.0056517
55109	0.0131063	0.0104474	0.00826521	0.00664355	0.00580264
60097	0.0125113	0.0121775	0.00796553	0.0068769	0.0064337
65536	0.0128509	0.0119286	0.00870208	0.00673152	0.00659953
71468	0.011766	0.0126759	0.00800016	0.00688745	0.00593156
77936	0.0133756	0.0117635	0.00932335	0.00706302	0.0069707
84990	0.0143862	0.0102071	0.0092924	0.00684969	0.00652356
92682	0.0119904	0.0113318	0.00806566	0.00691093	0.00628853
101070	0.013223	0.0116676	0.00852272	0.00630757	0.00572241
110218	0.0135167	0.0118731	0.00807746	0.0061416	0.00629149
120194	0.0126565	0.0121544	0.00815865	0.00755982	0.00666089
131072	0.0118036	0.0122314	0.00900026	0.0070027	0.00687858
142935	0.0123713	0.011839	0.00897674	0.0068205	0.00600961
155872	0.0125281	0.0120302	0.00985155	0.00734358	0.00718013
169979	0.0109731	0.0112396	0.00934476	0.00634027	0.00594188
185364	0.0117605	0.0106535	0.00874446	0.006486	0.00599017
202141	0.0108494	0.01091	0.00861027	0.00603805	0.00608072
220436	0.0118364	0.0114396	0.00795003	0.00644902	0.00609434
240387	0.0112548	0.0113041	0.00910978	0.00770417	0.00717507
262144	0.0113279	0.0111564	0.00894807	0.00714418	0.00599859
285870	0.0113209	0.0108307	0.00970545	0.00713412	0.00681789
311744	0.011183	0.0108019	0.00917649	0.00767291	0.00691012
339959	0.0123911	0.0107128	0.00989008	0.00688322	0.00726685
370728	0.0117959	0.0105739	0.0086242	0.00687749	0.00633951
404281	0.0118461	0.0114699	0.00882624	0.00646756	0.00622696
440872	0.0130958	0.0125569	0.00937501	0.00637559	0.00581244
480774	0.0128053	0.0118912	0.00885167	0.00724206	0.00624287
