1000	256	667.852	49.4516	951.609	94.0082	317.66	344.301	4772
10000	256	138.871	61.65	2601.95	142.533	615.918	908.523	12040
100000	256	400.281	74.0433	70892	252.791	1837.25	2103.95	23452
1000000	256	1106.78	93.3345	9900.38	292.701	1702.95	5353.52	33708
10000000	256	13015.4	96.8327	8810.42	386.297	2428.15	3480.56	48096
100000000	256	1249.01	104.547	18086.5	515.139	3322.82	16244.5	60692
