1000	256	852.945	52.4694	1122.34	95.3037	328.285	393.871	4772
10000	256	138.676	80.5248	2037.04	146.318	581.922	919.453	12040
100000	256	404.492	96.5868	50880.4	250.057	1893.71	2088.99	23452
1000000	256	1226.86	93.9102	6403.55	294.715	13467.5	5528.95	33708
10000000	256	1263.93	95.6821	12541.2	389.157	2452.41	15341.5	48096
100000000	256	1258.77	104.133	21501.3	525.178	3464.42	4815.94	60692
