1000	256	101.797	24.7617	845.562	1876.51	10605.4	10678.5	3121.48
10000	256	90.3203	18.8448	1069.7	3323.59	16611.8	18803.3	4806.5
100000	256	140.434	33.4484	4216.25	12902.3	77643.5	18259.9	6359.23
1000000	256	406.68	26.8618	2118.85	8223.27	37510.2	28653.2	7871.38
10000000	256	481.648	33.6821	6062.81	13472.1	75113.5	28741.3	9358.3
100000000	256	12734.8	37.6958	5985.16	18752.7	81608.7	105539	10825.4
