1000	256	690.637	52.3294	979.872	87.01	289.191	356.691	4772
10000	256	135.703	69.0909	8037.54	146.801	588.328	962.168	12040
100000	256	316.805	104.089	38077.6	247.534	1895.77	2086.31	23452
1000000	256	1525.72	92.8322	5176.08	310.028	1689	17049.5	33708
10000000	256	1990.41	99.3388	11764.9	406.365	2511.86	3546.67	48096
100000000	256	2267.45	103.799	11791.8	551.168	3516.55	51538.5	60692
