1000	256	147.074	21.8993	682.46	1603.69	8943.39	8976.14	2197.91
10000	256	85.9375	20.1702	1022.38	3146.91	14350.9	15225.5	3570.45
100000	256	120.59	19.9269	1263.87	6085.08	15604.6	26586.1	4964.14
1000000	256	12667.7	29.0425	1770.97	6738.49	24615.6	23829	6343.58
10000000	256	879.848	34.2373	4138.52	11783.6	42231.9	26959.6	7730.23
100000000	256	33424.9	36.7166	3522.15	12782.4	81496	79943.2	9097.72
